1
15099510
15121693

-.1220703
-.05371094
-.1757813
-.1660156
-.1074219
-.1708984
-.2734375
-.1757813
-.2880859
-.1708984
-.2685547
-.2099609
-.2783203
-.1708984
-.1611328
-.2539063
-.3320313
-.3027344
-.4492188
-.1953125
.07324219
-.3369141
-.2978516
-.4443359
-.1660156
-.08789063
-.2246094
-.2148438
-.2441406
-.1318359
-.3222656
-.2880859
-.08789063
-.1269531
-.5078125
-.4248047
-.2294922
-.1708984
-.2197266
-.3076172
-.5224609
-.3955078
-.2197266
-.2294922
-.1074219
-.3466797
-.2783203
-.3466797
-.2685547
-.07324219
-.09765625
-.3417969
-.2880859
-.5126953
-.546875
-1.079102
-1.201172
-1.44043
-1.796875
-2.119141
-1.582031
-1.611328
-1.552734
-1.259766
-1.308594
-1.396484
-.9619141
-1.000977
-.9326172
-1.108398
-1.381836
-.703125
-.3710938
-.5175781
-.5908203
-.2929688
-.6005859
-.7568359
-.8154297
-.6787109
-.5712891
-.7275391
-.4003906
-.6591797
-1.000977
-.4736328
-.5273438
-.8349609
-1.005859
-.8935547
-1.147461
-1.635742
-1.259766
-1.098633
-1.186523
-2.548828
-1.635742
-1.621094
-2.900391
-4.155273
-3.500977
-3.583984
-3.427734
-2.705078
-2.949219
-2.807617
-2.246094
-1.37207
-.9326172
.07324219
.8447266
1.855469
2.929688
3.393555
3.945313
4.619141
4.0625
3.764648
3.491211
4.799805
4.863281
3.139648
3.994141
3.286133
1.572266
.8642578
.1904297
.06347656
-.3710938
-.4785156
-.4785156
-.7421875
-.5126953
-.5810547
-.2929688
-.3027344
-.4589844
-.4736328
-.2539063
-.2539063
-.1123047
-.1318359
-.08300781
-.1367188
-.01464844
-.2050781
-.1416016
-.1171875
-.3564453
-.2685547
-.3271484
-.2197266
-.2636719
-.3027344
-.4296875
-.1855469
-.3515625
-.6103516
-.4296875
-.3515625
-.3710938
-.2294922
-.2685547
-.234375
-.4296875
-.390625
-.4638672
-.3027344
-.390625
-.2539063
-.1464844
-.1367188
-.3076172
-.5273438
-.3369141
.004882813
-.2392578
-.2880859
-.1660156
-.1367188
-.2246094
-.1904297
-.3222656
-.2832031
-.2539063
-.234375
-.5371094
-.2978516
-.15625
-.1611328
-.2294922
-.4052734
-.1464844
-.2148438
-.1660156
-.3125
-.3369141
-.2929688
-.4345703
-.3320313
